A,0.0,0.0,0.0,-0.23565908865138122,-0.1451916826416684,-0.022491045163523744,-0.3941142874447621,-0.42857877380408727,-0.023414322554475783,-0.4542486630320051,-0.66879443636051,-0.0424412450231644,-0.5441551106705447,-0.8372326713557418,-0.05419104672965789,-0.2917171009591547,-0.6282862032581136,0.07233136346317207,-0.36790366789599477,-0.7831659708150016,-0.024452914222146384,-0.3420611001897034,-0.5801452525002229,-0.09249238720755625,-0.30459677752179704,-0.39845690449231413,-0.11882077758996662,-0.16865539873874816,-0.6407305655995611,0.04481771520014284,-0.2529057217042416,-0.7812814730210192,-0.05920365627329897,-0.22230758870354508,-0.5305449219165358,-0.1007853122453652,-0.1882208570726236,-0.3403195143935368,-0.09836692959878314,-0.03665552956634385,-0.6352994163154815,-0.0018261418978761392,-0.12013916008785909,-0.7727958881380537,-0.10060542855191199,-0.10862347904867341,-0.5184753541010055,-0.08601032492688042,-0.08625651797280566,-0.3268431925741907,-0.04200961563735631,0.10686890125270535,-0.6148036321224073,-0.05208434359729951,0.016968867386219624,-0.735543713315006,-0.10825383116919199,-0.0007147244447724456,-0.5665184537211513,-0.08027633562211291,0.005139733794862688,-0.4297904833551879,-0.038504838678264645
A,0.0,0.0,0.0,-0.19282979040656276,-0.13622043182224866,-0.04145730507611391,-0.3473726246955561,-0.44470419434200725,-0.04826029116165302,-0.4102713813805097,-0.6847987048749088,-0.06488612316075172,-0.4903941344639201,-0.8685163300332907,-0.07206231573358472,-0.2497251780244978,-0.6782556841308617,0.03501206990059465,-0.33528265330665474,-0.7799404553426722,-0.06487177480508484,-0.3084112745416495,-0.5642251016074119,-0.1259711560134391,-0.27772481084877704,-0.3814218483328953,-0.14634566116046105,-0.12433291509220724,-0.6862685905110121,0.019462078089098677,-0.22594008152745393,-0.7619085164682093,-0.08875939382116753,-0.1958565472525004,-0.5062587680728962,-0.12111236146076584,-0.16694237198440748,-0.32648483004354445,-0.1106779515318949,0.004606824208766789,-0.6635750776843166,-0.015139939668800019,-0.08741845488015226,-0.7039372366951873,-0.12192256385608959,-0.0802525492042127,-0.4446492740385929,-0.10689301307492355,-0.07221781115065527,-0.27689230774018797,-0.06072805283646396,0.13617489231600133,-0.6186059239047306,-0.053719350133050035,0.04392924977363071,-0.6496157692599438,-0.11548327554071594,0.02892338550531149,-0.4736983622259429,-0.09331077005667927,0.0318873762902041,-0.3688638604453321,-0.05406602921835504
A,0.0,0.0,0.0,-0.21115285835964778,-0.1175574772448078,-0.06161583564287828,-0.3679733767901653,-0.43359604426788845,-0.07478152625044579,-0.43492723107297776,-0.676801012368097,-0.09374712674242358,-0.5315406169932385,-0.8408935376372733,-0.10179700804207847,-0.2942801371184019,-0.6667142185498701,0.02253422812806612,-0.3239429701284724,-0.7695822383123954,-0.0852606904974358,-0.2819739038501356,-0.5365504499473601,-0.15056651217667735,-0.24212395197604264,-0.35625533807741316,-0.17249144359988672,-0.15366844121471912,-0.6802804757022592,0.014863056108485258,-0.19048956711757417,-0.7760747543930451,-0.09955541042093277,-0.16534924778067694,-0.49172257838782646,-0.1318372177469198,-0.1386270207289967,-0.31055021844833663,-0.11894987411855781,-0.015047839821376594,-0.6597668466857233,-0.013772537042397427,-0.04876916024161741,-0.7347267129868539,-0.12879815522793336,-0.05453995958514588,-0.45859862300260573,-0.10823995768099837,-0.04858171564051501,-0.29186041439595173,-0.0554310063443035,0.11887160695801596,-0.6192912846997318,-0.04755730715060773,0.08179847627833634,-0.7157278637751172,-0.11125765298273586,0.056792229351816666,-0.5362775364772618,-0.07994022474469797,0.04836015685565032,-0.4247204873828125,-0.03268214459255405
A,0.0,0.0,0.0,-0.2199278861523621,-0.07903163286611325,-0.06408831626776591,-0.41069332062488395,-0.37066823586009123,-0.08222642705958312,-0.5122283509069333,-0.5964458406708413,-0.10145729474315458,-0.6337475759490299,-0.7661911835480175,-0.1063723659228127,-0.30762740886148,-0.7585722656064334,0.006086649479440821,-0.44881482958658553,-0.6955809920096805,-0.09518686660424508,-0.38689252505120475,-0.45351515104577367,-0.16210092785677718,-0.32621048393084806,-0.27545604385594563,-0.18962624940870648,-0.16727327638403067,-0.8031134122851454,-0.0028036036146910034,-0.31796539118396433,-0.7034649272578768,-0.10660470243127583,-0.23960564091732592,-0.42362115491011926,-0.14051468040461326,-0.18214072531007217,-0.24453186435926477,-0.13775718741550924,-0.019372413514932633,-0.7853238508925406,-0.02988885330893316,-0.16414306160456382,-0.6885288067660672,-0.1274276242269881,-0.1203605983844576,-0.41773407891995346,-0.10014259135083789,-0.08599042478028197,-0.24969442786195103,-0.05397737930960233,0.13283871631979088,-0.7325974930722947,-0.0649682050399523,0.0038710985682254757,-0.7058988672977079,-0.12318747093001182,-0.00888379324577948,-0.5184265914959074,-0.09257124220286134,-0.0043835532606131804,-0.4090388303251468,-0.049351762213234965
A,0.0,0.0,0.0,0.2608257279238496,-0.12421335878777692,-0.016226004107212078,0.4203185160905473,-0.4052091365128121,-0.004909477495920642,0.4973347718551169,-0.6489222532470795,-0.009566845602645138,0.568467529984589,-0.8227056557215106,0.0002672022830077157,0.37234808962187543,-0.6025447279222031,0.0726262644066629,0.4525148341226672,-0.8251466237170417,-0.016243283442235253,0.41149012824836223,-0.6156490885457675,-0.05659466902814385,0.35975924185402836,-0.5240966484705415,-0.06444568189467302,0.25380147259100927,-0.6336884638112247,0.046452321862252954,0.3463094367049581,-0.8356795945173204,-0.04766750344162023,0.3037374339970609,-0.571247822212214,-0.06591700990926441,0.2477727127706803,-0.5056001468652803,-0.050303924767527236,0.12215054909846734,-0.6418556433173521,0.0020690698574766376,0.21741286189540074,-0.8160517593829331,-0.10794615477793625,0.18496263292951298,-0.5526293480338204,-0.07379704339273034,0.1325353871334185,-0.4865715588663896,-0.01605083101899989,-0.028526145974758003,-0.6341809037023973,-0.04284563298501772,0.08040261952565506,-0.7751448014544496,-0.10458702767658166,0.07779813678843327,-0.5870903912759594,-0.061022941655154955,0.032064975452259156,-0.5194571410928631,-0.008266088608293748
A,0.0,0.0,0.0,0.30968209323742024,-0.052005647994468766,-0.006490479451263614,0.530630293177683,-0.2640463071303974,0.014298273788695567,0.6365084760140328,-0.5153886962788007,0.017892266972347404,0.7359209938050413,-0.6763032155356778,0.032159781297495076,0.49499174505947846,-0.4909727714256553,0.0949862961222954,0.5917497618687966,-0.7102282978304683,0.013002158615982255,0.519691623447439,-0.5413272738058674,-0.029607458165376275,0.450213768304139,-0.426229892464661,-0.03794555336991627,0.36562190272652256,-0.5718942033028451,0.06984906442104713,0.4744729861586214,-0.781440354430411,-0.020632434489103575,0.38565875644638636,-0.5388961057919028,-0.04464547512419093,0.31890780703687044,-0.43130853627310184,-0.02998192295169013,0.22025854184383295,-0.6279123662912789,0.027680826094894452,0.31937628504552706,-0.7995041503283525,-0.07749091645006548,0.2451820364731973,-0.5474987874639861,-0.04836712116467686,0.18965070762775377,-0.454795096843504,0.008086998243720037,0.04778605994189448,-0.6693040894999492,-0.013822134260970629,0.15741994185574548,-0.8048806847365656,-0.06846008077738719,0.12618624277551949,-0.6254685076165405,-0.02509313093269738,0.08268475386792976,-0.5574923428949906,0.027753259174355994
A,0.0,0.0,0.0,0.30236017043435093,-0.06967285251651117,-0.01461541491586062,0.5109181162996131,-0.2957158135432967,0.002497797499029363,0.5979839505619678,-0.5480772192133647,0.0035716266232022663,0.6787110388951179,-0.734224806057685,0.016286799914799397,0.4557863211575572,-0.5408015775585994,0.09127827276290587,0.5536663040652124,-0.7420205254322152,0.002957320680445963,0.5092989728621661,-0.5539265652280313,-0.04227371061832336,0.4427459197554347,-0.44155632116689375,-0.05079557211423367,0.33495689460813083,-0.6110375234130735,0.06744426489620192,0.45057353960134183,-0.7894020621502397,-0.026286999880883462,0.38086667473555774,-0.5299388557216902,-0.052602881093430365,0.30854797266972356,-0.4442868681349944,-0.04003699225607253,0.19601711473701944,-0.6583215802934759,0.02461696680984426,0.30831900064520645,-0.8088003275340995,-0.09074758839020317,0.2430481908757709,-0.5415978666768715,-0.06390586347547791,0.17763960886148633,-0.4655123525047944,-0.007712298275179248,0.024427035684449806,-0.6898834842982003,-0.017644881180076007,0.1492369074620229,-0.8070825927443482,-0.08459579228356448,0.12149650208590178,-0.6140376126915887,-0.04362502069917954,0.06800330188822995,-0.5549624969117689,0.009412065106829329
A,0.0,0.0,0.0,-0.2093824289430654,-0.14323631001426332,-0.02339238959140029,-0.35954850894927476,-0.4516224262502581,-0.02701653095322394,-0.439893864324253,-0.6946345211695818,-0.04573707492952209,-0.5449155047893134,-0.8367771050638428,-0.05358329106337254,-0.2797161510443512,-0.6910181869850494,0.05233739567780801,-0.3661825699072192,-0.8679693945301568,-0.049716021607524336,-0.3638496280657131,-0.6515000706093882,-0.09893443013142748,-0.33378322757018847,-0.5055242424810216,-0.11077795651213035,-0.1672386887837353,-0.6970508972298944,0.02221791761005154,-0.25840637046548137,-0.8696395924522082,-0.07796593050822606,-0.2527222487651967,-0.5868128207536422,-0.08654940313661764,-0.20924185836580167,-0.46524906935580346,-0.06072628774900199,-0.04263431823045372,-0.6695730386430138,-0.028064028887508384,-0.13506051334417604,-0.8287766905271654,-0.13137607489444753,-0.1320218807177524,-0.5543853832204827,-0.08400227089836225,-0.08634665954199593,-0.4325402068782566,-0.01850787686086147,0.09042850369336199,-0.6140064164975367,-0.08207189088539371,-0.005937073062063423,-0.7566831875047241,-0.13521654394540272,-0.028946944094892704,-0.5675542732820312,-0.08759397448797202,0.0011673222903327276,-0.46720513826338045,-0.032809944267152995
A,0.0,0.0,0.0,-0.1910653329755471,-0.16264088009786454,-0.035715956879775725,-0.2980548074885264,-0.4848771631995562,-0.04700449100929611,-0.3447936525848982,-0.7388516723783026,-0.06999046240147412,-0.43067178681108803,-0.8989155817965596,-0.08045240113444334,-0.22426884792080357,-0.6801806530332988,0.029292080435382006,-0.24146657447502454,-0.9055863752450735,-0.07000634309105108,-0.2337107261034988,-0.700108676268209,-0.12378444144415897,-0.21961919522294557,-0.5302228181688076,-0.13904079570233763,-0.09612242466122091,-0.6701713574064553,0.009057498622649604,-0.10967332843276048,-0.8798092524392723,-0.08623634410738364,-0.11889439492586888,-0.6277585488835302,-0.10608067651378625,-0.1121762317152312,-0.4883942058120354,-0.09159352468938987,0.03206793845598733,-0.6269061712656666,-0.02896494596043442,0.01756722923881091,-0.8273825132834252,-0.11510767530238158,-0.012051757405461192,-0.590795395107638,-0.077458140857575,-0.016119624140327107,-0.4545382674111483,-0.02454329210846399,0.15802904904960832,-0.5612209972218426,-0.07212514921354171,0.13662644498083656,-0.7418700810368407,-0.10951019862398537,0.09018776287811814,-0.5964648418429205,-0.06665478757685246,0.07354846185625286,-0.49386638668861055,-0.019934231924779163
A,0.0,0.0,0.0,-0.14555644821358557,-0.21520582054769394,-0.028453917379442046,-0.2024794463372097,-0.5354787977023925,-0.03550264577000202,-0.21487514736561916,-0.7771197070142197,-0.0567202181507266,-0.255361278416099,-0.9644622625096079,-0.06784660404577043,-0.07920472110143452,-0.679885791168969,0.04454144063527116,-0.1020393438621764,-0.8885756314774096,-0.05104453533244325,-0.14463455350585375,-0.7013200900421791,-0.09925972299312254,-0.1494923282332034,-0.555380819470851,-0.11158629302978214,0.027172486009464966,-0.6379633849053076,0.021094497167713135,0.007014656731575848,-0.8473976349429291,-0.07463551558864266,-0.04615853911288117,-0.6087541180234572,-0.09186980578119446,-0.03750157841728511,-0.4810326878882282,-0.07330161276292249,0.13827630476951955,-0.567774347616941,-0.02055104407284616,0.11314869855744901,-0.7762256647071286,-0.11428395112127088,0.053461991658192584,-0.5426145432395907,-0.07543124731669922,0.05874525625064922,-0.412183331317204,-0.01757510426367487,0.2528626612834443,-0.47333910419919056,-0.06628170284142083,0.2152006846440297,-0.6615972332901084,-0.11360806126068745,0.15245712739076644,-0.5175762227373755,-0.07184567666852631,0.15030854184630557,-0.41402297250278497,-0.022527529004106074
